point,x,y,beacon,rssi,rx_time_ns
baño_0,640,880,Beacon 1,-69,7945199666723
baño_0,640,880,Beacon 8,-48,7945222206775
baño_0,640,880,Beacon 4,-57,7945240551463
baño_0,640,880,Beacon 5,-73,7945243545004
baño_0,640,880,Beacon 2,-77,7945270374080
baño_0,640,880,Beacon 7,-61,7945291633129
baño_0,640,880,Beacon 3,-75,7945302698365
baño_0,640,880,Beacon 1,-69,7945314884015
baño_0,640,880,Beacon 6,-50,7945320541879
baño_0,640,880,Beacon 8,-48,7945321609223
baño_0,640,880,Beacon 4,-57,7945337091358
baño_0,640,880,Beacon 5,-74,7945351164067
baño_0,640,880,Beacon 2,-76,7945371717465
baño_0,640,880,Beacon 7,-61,7945398965785
baño_0,640,880,Beacon 3,-76,7945406637167
baño_0,640,880,Beacon 1,-68,7945410002296
baño_0,640,880,Beacon 8,-48,7945428353233
baño_0,640,880,Beacon 6,-50,7945431479952
baño_0,640,880,Beacon 4,-56,7945447164900
baño_0,640,880,Beacon 5,-74,7945454827556
baño_0,640,880,Beacon 7,-60,7945508092452
baño_0,640,880,Beacon 3,-76,7945514348625
baño_0,640,880,Beacon 1,-68,7945515296150
baño_0,640,880,Beacon 6,-50,7945533390160
baño_0,640,880,Beacon 8,-48,7945536220421
baño_0,640,880,Beacon 4,-56,7945546790421
baño_0,640,880,Beacon 5,-74,7945555412452
baño_0,640,880,Beacon 7,-60,7945611180265
baño_0,640,880,Beacon 1,-69,7945612580369
baño_0,640,880,Beacon 6,-49,7945638923806
baño_0,640,880,Beacon 8,-48,7945639933442
baño_0,640,880,Beacon 4,-56,7945656429119
baño_0,640,880,Beacon 7,-60,7945711929014
baño_0,640,880,Beacon 6,-49,7945745688025
baño_0,640,880,Beacon 8,-48,7945747567973
baño_0,640,880,Beacon 4,-56,7945760867400
baño_0,640,880,Beacon 2,-77,7945798297361
baño_0,640,880,Beacon 7,-60,7945817315577
baño_0,640,880,Beacon 1,-69,7945822789796
baño_0,640,880,Beacon 3,-73,7945837328104
baño_0,640,880,Beacon 8,-48,7945852282244
baño_0,640,880,Beacon 6,-49,7945855167400
baño_0,640,880,Beacon 5,-76,7945869268233
baño_0,640,880,Beacon 2,-77,7945899417361
baño_0,640,880,Beacon 7,-60,7945918191671
baño_0,640,880,Beacon 1,-69,7945927154952
baño_0,640,880,Beacon 6,-49,7945950162973
baño_0,640,880,Beacon 8,-48,7945952602296
baño_0,640,880,Beacon 4,-56,7945971497869
baño_0,640,880,Beacon 1,-69,7946028510473
baño_0,640,880,Beacon 7,-58,7946029378077
baño_0,640,880,Beacon 6,-47,7946056257139
baño_0,640,880,Beacon 8,-46,7946057849639
baño_0,640,880,Beacon 5,-76,7946072723181
baño_0,640,880,Beacon 4,-57,7946073474171
baño_0,640,880,Beacon 2,-76,7946106475278
baño_0,640,880,Beacon 7,-58,7946131424639
baño_0,640,880,Beacon 1,-69,7946136953858
baño_0,640,880,Beacon 3,-75,7946149266542
baño_0,640,880,Beacon 6,-47,7946162104118
baño_0,640,880,Beacon 8,-46,7946163848129
baño_0,640,880,Beacon 5,-78,7946174479223
baño_0,640,880,Beacon 4,-56,7946182435004
baño_0,640,880,Beacon 2,-76,7946205161528
baño_0,640,880,Beacon 7,-60,7946232285368
baño_0,640,880,Beacon 1,-69,7946240139743
baño_0,640,880,Beacon 3,-76,7946258393417
baño_0,640,880,Beacon 2,-77,7946308840382
baño_0,640,880,Beacon 7,-60,7946341028806
baño_0,640,880,Beacon 1,-69,7946345130368
baño_0,640,880,Beacon 3,-76,7946364808990
baño_0,640,880,Beacon 5,-78,7946386559014
baño_0,640,880,Beacon 4,-56,7946390083702
baño_0,640,880,Beacon 2,-77,7946416565225
baño_0,640,880,Beacon 3,-76,7946470957531
baño_0,640,880,Beacon 8,-48,7946473073493
baño_0,640,880,Beacon 6,-49,7946474531045
baño_0,640,880,Beacon 5,-79,7946495436566
baño_0,640,880,Beacon 4,-56,7946501146723
baño_0,640,880,Beacon 2,-77,7946527601736
baño_0,640,880,Beacon 7,-60,7946551066202
baño_0,640,880,Beacon 1,-69,7946553129743
baño_0,640,880,Beacon 3,-76,7946570972427
baño_0,640,880,Beacon 6,-49,7946574623597
baño_0,640,880,Beacon 8,-48,7946580407712
baño_0,640,880,Beacon 5,-80,7946594230837
baño_0,640,880,Beacon 4,-56,7946601468129
baño_0,640,880,Beacon 2,-77,7946634780277
baño_0,640,880,Beacon 7,-60,7946651973337
baño_0,640,880,Beacon 1,-69,7946662497556
baño_0,640,880,Beacon 3,-77,7946680944510
baño_0,640,880,Beacon 6,-49,7946685043806
baño_0,640,880,Beacon 8,-49,7946689473962
baño_0,640,880,Beacon 5,-81,7946696563806
baño_0,640,880,Beacon 4,-57,7946711822035
baño_0,640,880,Beacon 2,-78,7946746653975
baño_0,640,880,Beacon 7,-60,7946752784118
baño_0,640,880,Beacon 1,-69,7946771777608
baño_0,640,880,Beacon 6,-49,7946782129066
baño_0,640,880,Beacon 3,-76,7946789644719
baño_0,640,880,Beacon 8,-49,7946798499483
baño_0,640,880,Beacon 5,-82,7946806175993
baño_0,640,880,Beacon 4,-57,7946815015420
baño_0,640,880,Beacon 2,-78,7946846894131
baño_0,640,880,Beacon 7,-60,7946852058858
baño_0,640,880,Beacon 1,-69,7946877817399
baño_0,640,880,Beacon 3,-76,7946890461646
baño_0,640,880,Beacon 6,-48,7946890772139
baño_0,640,880,Beacon 8,-49,7946902891566
baño_0,640,880,Beacon 5,-83,7946906714431
baño_0,640,880,Beacon 4,-56,7946923292920
baño_0,640,880,Beacon 2,-77,7946948186579
baño_0,640,880,Beacon 7,-60,7946963873649
baño_0,640,880,Beacon 1,-69,7946979231358
baño_0,640,880,Beacon 3,-76,7946997086542
baño_0,640,880,Beacon 6,-49,7946999632504
baño_0,640,880,Beacon 8,-49,7947010352764
baño_0,640,880,Beacon 5,-83,7947017290993
baño_0,640,880,Beacon 4,-57,7947029847920
baño_0,640,880,Beacon 2,-77,7947054264236
baño_0,640,880,Beacon 7,-60,7947069713910
baño_0,640,880,Beacon 3,-76,7947099965396
baño_0,640,880,Beacon 6,-49,7947108838597
baño_0,640,880,Beacon 8,-49,7947114628754
baño_0,640,880,Beacon 5,-84,7947127164691
baño_0,640,880,Beacon 4,-57,7947137217712
baño_0,640,880,Beacon 2,-77,7947158452517
baño_0,640,880,Beacon 7,-60,7947177467451
baño_0,640,880,Beacon 1,-69,7947192808129
baño_0,640,880,Beacon 3,-76,7947201727114
baño_0,640,880,Beacon 6,-49,7947210611097
baño_0,640,880,Beacon 8,-49,7947221156149
baño_0,640,880,Beacon 5,-84,7947231284431
baño_0,640,880,Beacon 4,-57,7947246612556
baño_0,640,880,Beacon 7,-60,7947279322451
baño_0,640,880,Beacon 1,-69,7947295385993
baño_0,640,880,Beacon 6,-49,7947315740056
baño_0,640,880,Beacon 8,-49,7947322698910
baño_0,640,880,Beacon 5,-86,7947334979066
baño_0,640,880,Beacon 4,-57,7947355435316
baño_0,640,880,Beacon 7,-60,7947391383962
baño_0,640,880,Beacon 2,-76,7947396838142
baño_0,640,880,Beacon 1,-69,7947406868806
baño_0,640,880,Beacon 6,-49,7947428100576
baño_0,640,880,Beacon 8,-49,7947429127712
baño_0,640,880,Beacon 5,-86,7947439548180
baño_0,640,880,Beacon 4,-57,7947456121774
baño_0,640,880,Beacon 2,-76,7947484078767
baño_0,640,880,Beacon 7,-60,7947492912920
baño_0,640,880,Beacon 1,-69,7947509695108
baño_0,640,880,Beacon 8,-49,7947527197712
baño_0,640,880,Beacon 6,-48,7947529896253
baño_0,640,880,Beacon 7,-60,7947594749378
baño_0,640,880,Beacon 1,-69,7947617464378
baño_0,640,880,Beacon 8,-49,7947634012816
baño_0,640,880,Beacon 6,-48,7947638585680
baño_0,640,880,Beacon 5,-87,7947646786566
baño_0,640,880,Beacon 4,-58,7947670085628
baño_0,640,880,Beacon 7,-60,7947695153597
baño_0,640,880,Beacon 2,-76,7947716798871
baño_0,640,880,Beacon 1,-69,7947721787191
baño_0,640,880,Beacon 8,-49,7947741162191
baño_0,640,880,Beacon 6,-48,7947745429170
baño_0,640,880,Beacon 5,-86,7947755657451
baño_0,640,880,Beacon 3,-77,7947757318416
baño_0,640,880,Beacon 4,-58,7947779382712
baño_0,640,880,Beacon 2,-76,7947789789444
baño_0,640,880,Beacon 7,-59,7947806426826
baño_0,640,880,Beacon 3,-78,7947828042687
baño_0,640,880,Beacon 1,-69,7947828609899
baño_0,640,880,Beacon 8,-49,7947852031722
baño_0,640,880,Beacon 6,-48,7947853108180
baño_0,640,880,Beacon 5,-86,7947861931722
baño_0,640,880,Beacon 4,-58,7947884057764
baño_0,640,880,Beacon 2,-76,7947898153194
baño_0,640,880,Beacon 7,-60,7947908488545
baño_0,640,880,Beacon 1,-69,7947927921982
baño_0,640,880,Beacon 3,-77,7947929025031
baño_0,640,880,Beacon 8,-49,7947953686930
baño_0,640,880,Beacon 6,-48,7947957573597
baño_0,640,880,Beacon 5,-85,7947970672972
baño_0,640,880,Beacon 4,-58,7947987849274
baño_0,640,880,Beacon 2,-76,7948006226006
baño_0,640,880,Beacon 7,-60,7948017409534
baño_0,640,880,Beacon 1,-70,7948034226982
baño_0,640,880,Beacon 3,-78,7948037501541
baño_0,640,880,Beacon 8,-49,7948056465316
baño_0,640,880,Beacon 6,-48,7948064069639
baño_0,640,880,Beacon 5,-86,7948077186930
baño_0,640,880,Beacon 4,-58,7948096490732
baño_0,640,880,Beacon 2,-76,7948106073871
baño_0,640,880,Beacon 7,-57,7948123351514
baño_0,640,880,Beacon 1,-70,7948137807711
baño_0,640,880,Beacon 3,-78,7948141979510
baño_0,640,880,Beacon 5,-85,7948183763545
baño_0,640,880,Beacon 4,-59,7948196709534
baño_0,640,880,Beacon 2,-76,7948206856423
baño_0,640,880,Beacon 7,-57,7948233241930
baño_0,640,880,Beacon 3,-78,7948243647635
baño_0,640,880,Beacon 1,-70,7948243812347
baño_0,640,880,Beacon 8,-47,7948270854639
baño_0,640,880,Beacon 6,-46,7948272498441
baño_0,640,880,Beacon 5,-85,7948285389170
baño_0,640,880,Beacon 2,-75,7948310309443
baño_0,640,880,Beacon 4,-59,7948310444847
baño_0,640,880,Beacon 7,-60,7948339264638
baño_0,640,880,Beacon 3,-79,7948343275135
baño_0,640,880,Beacon 1,-70,7948353035524
baño_0,640,880,Beacon 8,-49,7948372862243
baño_0,640,880,Beacon 6,-48,7948378122607
baño_0,640,880,Beacon 5,-85,7948391550211
baño_0,640,880,Beacon 4,-58,7948411277868
baño_0,640,880,Beacon 2,-76,7948413188870
baño_0,640,880,Beacon 7,-59,7948442113076
baño_0,640,880,Beacon 3,-78,7948448298781
baño_0,640,880,Beacon 1,-69,7948462693232
baño_0,640,880,Beacon 8,-49,7948479130211
baño_0,640,880,Beacon 6,-48,7948480136722
baño_0,640,880,Beacon 5,-85,7948494585732
baño_0,640,880,Beacon 4,-58,7948519798753
baño_0,640,880,Beacon 2,-75,7948522214339
baño_0,640,880,Beacon 7,-59,7948551573388
baño_0,640,880,Beacon 3,-79,7948556497583
baño_0,640,880,Beacon 1,-69,7948564224222
baño_0,640,880,Beacon 8,-49,7948580431097
baño_0,640,880,Beacon 6,-48,7948586216253
baño_0,640,880,Beacon 5,-86,7948600275003
baño_0,640,880,Beacon 4,-59,7948622067972
baño_0,640,880,Beacon 2,-76,7948629264131
baño_0,640,880,Beacon 7,-59,7948652830680
baño_0,640,880,Beacon 1,-69,7948664730420
baño_0,640,880,Beacon 3,-79,7948665766072
baño_0,640,880,Beacon 6,-48,7948688799222
baño_0,640,880,Beacon 8,-49,7948690453336
baño_0,640,880,Beacon 5,-86,7948700811878
baño_0,640,880,Beacon 4,-58,7948726162659
baño_0,640,880,Beacon 2,-76,7948736380693
baño_0,640,880,Beacon 7,-59,7948759549586
baño_0,640,880,Beacon 3,-80,7948766527530
baño_0,640,880,Beacon 8,-49,7948802450628
baño_0,640,880,Beacon 5,-85,7948807954222
baño_0,640,880,Beacon 2,-76,7948842620433
baño_0,640,880,Beacon 3,-80,7948872321072
baño_0,640,880,Beacon 6,-48,7948896887867
baño_0,640,880,Beacon 8,-48,7948902632451
baño_0,640,880,Beacon 5,-86,7948910713024
baño_0,640,880,Beacon 4,-58,7948944991722
baño_0,640,880,Beacon 2,-75,7948954601631
baño_0,640,880,Beacon 3,-80,7948976988468
baño_0,640,880,Beacon 1,-70,7948982696930
baño_0,640,880,Beacon 6,-48,7948997284794
baño_0,640,880,Beacon 8,-49,7949007334586
baño_0,640,880,Beacon 5,-87,7949018481826
baño_0,640,880,Beacon 4,-58,7949044877555
baño_0,640,880,Beacon 2,-76,7949059492464
baño_0,640,880,Beacon 7,-59,7949076618544
baño_0,640,880,Beacon 3,-80,7949083391437
baño_0,640,880,Beacon 1,-70,7949084551669
baño_0,640,880,Beacon 6,-48,7949098858024
baño_0,640,880,Beacon 8,-48,7949115877347
baño_0,640,880,Beacon 5,-86,7949122915784
baño_0,640,880,Beacon 4,-59,7949150881097
baño_0,640,880,Beacon 2,-76,7949164314131
baño_0,640,880,Beacon 7,-60,7949184471721
baño_0,640,880,Beacon 3,-80,7949187538207
baño_0,640,880,Beacon 1,-69,7949187984326
baño_0,640,880,Beacon 6,-48,7949203490471
baño_0,640,880,Beacon 8,-48,7949225909065
baño_0,640,880,Beacon 5,-85,7949240701149
baño_0,640,880,Beacon 4,-60,7949254312346
baño_0,640,880,Beacon 2,-75,7949271161214
baño_0,640,880,Beacon 1,-75,7949297562034
baño_0,640,880,Beacon 7,-61,7949302557190
baño_0,640,880,Beacon 6,-53,7949303487607
baño_0,640,880,Beacon 8,-45,7949327165471
baño_0,640,880,Beacon 4,-55,7949362926044
baño_0,640,880,Beacon 2,-76,7949377397047
baño_0,640,880,Beacon 7,-61,7949400383492
baño_0,640,880,Beacon 3,-71,7949401708780
baño_0,640,880,Beacon 1,-75,7949406887659
baño_0,640,880,Beacon 6,-53,7949411575159
baño_0,640,880,Beacon 8,-46,7949435644534
baño_0,640,880,Beacon 5,-72,7949446960732
baño_0,640,880,Beacon 4,-55,7949468861773
baño_0,640,880,Beacon 2,-77,7949483418037
baño_0,640,880,Beacon 7,-62,7949496963232
baño_0,640,880,Beacon 1,-74,7949506444273
baño_0,640,880,Beacon 3,-71,7949510364509
baño_0,640,880,Beacon 6,-52,7949519356305
baño_0,640,880,Beacon 8,-46,7949536296878
baño_0,640,880,Beacon 5,-72,7949557725732
baño_0,640,880,Beacon 4,-55,7949577239430
baño_0,640,880,Beacon 2,-77,7949585465120
baño_0,640,880,Beacon 7,-62,7949597979169
baño_0,640,880,Beacon 1,-74,7949607390576
baño_0,640,880,Beacon 3,-71,7949616201020
baño_0,640,880,Beacon 6,-52,7949628722242
baño_0,640,880,Beacon 8,-45,7949641392971
baño_0,640,880,Beacon 5,-72,7949665283336
baño_0,640,880,Beacon 4,-54,7949682768023
baño_0,640,880,Beacon 2,-78,7949690926682
baño_0,640,880,Beacon 3,-72,7949717016332
baño_0,640,880,Beacon 6,-53,7949737849273
baño_0,640,880,Beacon 8,-46,7949747785523
baño_0,640,880,Beacon 5,-72,7949772700888
baño_0,640,880,Beacon 2,-78,7949790924547
baño_0,640,880,Beacon 1,-75,7949813610836
baño_0,640,880,Beacon 7,-62,7949814660315
baño_0,640,880,Beacon 3,-71,7949822408520
baño_0,640,880,Beacon 6,-53,7949840677242
baño_0,640,880,Beacon 8,-46,7949852439169
baño_0,640,880,Beacon 5,-71,7949873372867
baño_0,640,880,Beacon 4,-54,7949891155211
baño_0,640,880,Beacon 2,-78,7949893146630
baño_0,640,880,Beacon 7,-62,7949921947138
baño_0,640,880,Beacon 1,-74,7949923038232
baño_0,640,880,Beacon 3,-71,7949931614040
baño_0,640,880,Beacon 6,-53,7949947970523
baño_0,640,880,Beacon 8,-46,7949956779794
baño_0,640,880,Beacon 5,-71,7949974364325
baño_0,640,880,Beacon 4,-54,7949990703388
baño_0,640,880,Beacon 2,-78,7949998720380
baño_0,640,880,Beacon 7,-62,7950029464273
baño_0,640,880,Beacon 3,-71,7950036660603
baño_0,640,880,Beacon 6,-53,7950048897242
baño_0,640,880,Beacon 8,-46,7950059791252
baño_0,640,880,Beacon 5,-71,7950080655315
baño_0,640,880,Beacon 4,-54,7950092908961
baño_0,640,880,Beacon 2,-78,7950099680901
baño_0,640,880,Beacon 3,-71,7950134569822
baño_0,640,880,Beacon 6,-53,7950151023023
baño_0,640,880,Beacon 8,-46,7950170036669
baño_0,640,880,Beacon 5,-71,7950183007398
baño_0,640,880,Beacon 2,-79,7950209981526
baño_0,640,880,Beacon 1,-75,7950238857607
baño_0,640,880,Beacon 7,-62,7950240486982
baño_0,640,880,Beacon 3,-72,7950240882634
baño_0,640,880,Beacon 6,-53,7950258138857
baño_0,640,880,Beacon 8,-46,7950273419013
baño_0,640,880,Beacon 5,-71,7950284943127
baño_0,640,880,Beacon 4,-54,7950303850471
baño_0,640,880,Beacon 2,-80,7950318063349
baño_0,640,880,Beacon 1,-75,7950345812971
baño_0,640,880,Beacon 3,-72,7950347744040
baño_0,640,880,Beacon 7,-62,7950351370627
baño_0,640,880,Beacon 6,-53,7950363941981
baño_0,640,880,Beacon 8,-46,7950374983075
baño_0,640,880,Beacon 5,-71,7950391859794
baño_0,640,880,Beacon 4,-54,7950410995523
baño_0,640,880,Beacon 2,-80,7950426715328
baño_0,640,880,Beacon 1,-75,7950450183179
baño_0,640,880,Beacon 3,-72,7950456325551
baño_0,640,880,Beacon 7,-61,7950456686669
baño_0,640,880,Beacon 6,-53,7950468588648
baño_0,640,880,Beacon 8,-46,7950476621513
baño_0,640,880,Beacon 5,-71,7950500022763
baño_0,640,880,Beacon 4,-54,7950516966252
baño_0,640,880,Beacon 1,-75,7950566844638
baño_0,640,880,Beacon 7,-62,7950568020627
baño_0,640,880,Beacon 6,-53,7950572281304
baño_0,640,880,Beacon 8,-46,7950577247450
baño_0,640,880,Beacon 5,-71,7950603187658
baño_0,640,880,Beacon 4,-54,7950618910471
baño_0,640,880,Beacon 2,-82,7950651785849
baño_0,640,880,Beacon 1,-74,7950656983648
baño_0,640,880,Beacon 7,-61,7950660663856
baño_0,640,880,Beacon 6,-53,7950681514377
baño_0,640,880,Beacon 8,-46,7950682898075
baño_0,640,880,Beacon 3,-72,7950692523780
baño_0,640,880,Beacon 5,-71,7950707113127
baño_0,640,880,Beacon 4,-54,7950728735783
baño_0,640,880,Beacon 2,-81,7950753024755
baño_0,640,880,Beacon 1,-75,7950765891096
baño_0,640,880,Beacon 7,-62,7950770720835
baño_0,640,880,Beacon 3,-72,7950779935759
baño_0,640,880,Beacon 6,-53,7950787931096
baño_0,640,880,Beacon 8,-46,7950792593492
baño_0,640,880,Beacon 5,-71,7950815205575
baño_0,640,880,Beacon 4,-54,7950828358440
baño_0,640,880,Beacon 2,-82,7950856675744
baño_0,640,880,Beacon 7,-64,7950876474690
baño_0,640,880,Beacon 3,-72,7950884545967
baño_0,640,880,Beacon 5,-71,7950921628387
baño_0,640,880,Beacon 4,-54,7950935550835
baño_0,640,880,Beacon 2,-83,7950967278974
baño_0,640,880,Beacon 1,-75,7950978821929
baño_0,640,880,Beacon 7,-62,7950980611825
baño_0,640,880,Beacon 3,-72,7950986649457
baño_0,640,880,Beacon 6,-53,7950993159846
baño_0,640,880,Beacon 8,-46,7950994064325
baño_0,640,880,Beacon 5,-71,7951026946304
baño_0,640,880,Beacon 4,-54,7951036993440
baño_0,640,880,Beacon 2,-82,7951074790588
baño_0,640,880,Beacon 1,-74,7951080643752
baño_0,640,880,Beacon 7,-62,7951083887919
baño_0,640,880,Beacon 3,-72,7951086737477
baño_0,640,880,Beacon 6,-53,7951093857815
baño_0,640,880,Beacon 8,-46,7951095062294
baño_0,640,880,Beacon 5,-71,7951130023127
baño_0,640,880,Beacon 4,-54,7951139016356
baño_0,640,880,Beacon 2,-82,7951185027255
baño_0,640,880,Beacon 1,-75,7951188078856
baño_0,640,880,Beacon 3,-72,7951189991540
baño_0,640,880,Beacon 7,-61,7951193774846
baño_0,640,880,Beacon 8,-46,7951197021929
baño_0,640,880,Beacon 6,-53,7951199283387
baño_0,640,880,Beacon 5,-71,7951237108960
baño_0,640,880,Beacon 4,-54,7951240890887
baño_0,640,880,Beacon 3,-72,7951290706904
baño_0,640,880,Beacon 2,-81,7951294444338
baño_0,640,880,Beacon 1,-75,7951297173023
baño_0,640,880,Beacon 6,-53,7951298922085
baño_0,640,880,Beacon 7,-61,7951301107658
baño_0,640,880,Beacon 8,-46,7951302136669
baño_0,640,880,Beacon 4,-54,7951346625106
baño_0,640,880,Beacon 3,-72,7951402515029
baño_0,640,880,Beacon 2,-80,7951402632723
baño_0,640,880,Beacon 5,-71,7951451160314
baño_0,640,880,Beacon 4,-55,7951452550575
baño_0,640,880,Beacon 1,-75,7951493937346
baño_0,640,880,Beacon 6,-53,7951507052762
baño_0,640,880,Beacon 7,-62,7951508473075
baño_0,640,880,Beacon 2,-80,7951508658921
baño_0,640,880,Beacon 3,-71,7951509506904
baño_0,640,880,Beacon 8,-46,7951518028544
baño_0,640,880,Beacon 4,-55,7951550702971
baño_0,640,880,Beacon 5,-71,7951555588439
baño_0,640,880,Beacon 1,-75,7951590180002
baño_0,640,880,Beacon 6,-52,7951606544221
baño_0,640,880,Beacon 7,-62,7951609910835
baño_0,640,880,Beacon 2,-80,7951613765744
baño_0,640,880,Beacon 3,-72,7951616298363
baño_0,640,880,Beacon 8,-46,7951626150523
baño_0,640,880,Beacon 4,-54,7951652783856
baño_0,640,880,Beacon 5,-71,7951655915002
baño_0,640,880,Beacon 6,-52,7951713497658
baño_0,640,880,Beacon 2,-80,7951718931994
baño_0,640,880,Beacon 3,-72,7951721936592
baño_0,640,880,Beacon 8,-46,7951726462971
baño_0,640,880,Beacon 5,-71,7951758423491
baño_0,640,880,Beacon 1,-75,7951793957085
baño_0,640,880,Beacon 7,-62,7951815302918
baño_0,640,880,Beacon 6,-52,7951818158908
baño_0,640,880,Beacon 8,-46,7951832925939
baño_0,640,880,Beacon 5,-71,7951866050991
baño_0,640,880,Beacon 4,-54,7951873165158
baño_0,640,880,Beacon 7,-62,7951919654168
baño_0,640,880,Beacon 6,-52,7951920665783
baño_0,640,880,Beacon 2,-79,7951922042150
baño_0,640,880,Beacon 3,-72,7951929797738
baño_0,640,880,Beacon 8,-46,7951931765575
baño_0,640,880,Beacon 4,-53,7951973453231
baño_0,640,880,Beacon 7,-62,7952024928804
baño_0,640,880,Beacon 2,-78,7952027261942
baño_0,640,880,Beacon 3,-71,7952033106696
baño_0,640,880,Beacon 8,-46,7952036498752
baño_0,640,880,Beacon 5,-70,7952081768335
baño_0,640,880,Beacon 7,-62,7952123719012
baño_0,640,880,Beacon 6,-52,7952125418752
baño_0,640,880,Beacon 2,-78,7952125503661
baño_0,640,880,Beacon 8,-46,7952138778752
baño_0,640,880,Beacon 3,-71,7952142288310
baño_0,640,880,Beacon 5,-70,7952181779429
baño_0,640,880,Beacon 4,-54,7952192197241
baño_0,640,880,Beacon 1,-75,7952221114429
baño_0,640,880,Beacon 2,-79,7952234988088
baño_0,640,880,Beacon 6,-52,7952237901147
baño_0,640,880,Beacon 7,-62,7952239070991
baño_0,640,880,Beacon 3,-72,7952250582581
baño_0,640,880,Beacon 8,-46,7952252203439
baño_0,640,880,Beacon 5,-70,7952287936199
baño_0,640,880,Beacon 4,-54,7952296400783
baño_0,640,880,Beacon 1,-75,7952323809845
baño_0,640,880,Beacon 2,-80,7952336060119
baño_0,640,880,Beacon 6,-52,7952336073439
baño_0,640,880,Beacon 3,-71,7952350318102
baño_0,640,880,Beacon 8,-46,7952353976668
baño_0,640,880,Beacon 5,-71,7952389107137
baño_0,640,880,Beacon 4,-54,7952403640783
baño_0,640,880,Beacon 1,-75,7952431341043
baño_0,640,880,Beacon 6,-52,7952436167970
baño_0,640,880,Beacon 2,-80,7952443438452
baño_0,640,880,Beacon 7,-62,7952444502397
baño_0,640,880,Beacon 3,-71,7952456631644
baño_0,640,880,Beacon 8,-46,7952457725939
baño_0,640,880,Beacon 5,-71,7952501729168
baño_0,640,880,Beacon 4,-53,7952503901616
baño_0,640,880,Beacon 1,-74,7952534776199
baño_0,640,880,Beacon 6,-51,7952538475783
baño_0,640,880,Beacon 7,-62,7952548455262
baño_0,640,880,Beacon 2,-81,7952548896681
baño_0,640,880,Beacon 3,-71,7952563950185
baño_0,640,880,Beacon 5,-71,7952606354585
baño_0,640,880,Beacon 4,-53,7952608964689
baño_0,640,880,Beacon 7,-62,7952656436512
baño_0,640,880,Beacon 3,-72,7952671082321
baño_0,640,880,Beacon 4,-53,7952712462814
baño_0,640,880,Beacon 5,-71,7952719849064
baño_0,640,880,Beacon 1,-74,7952745282241
baño_0,640,880,Beacon 6,-51,7952753985366
baño_0,640,880,Beacon 2,-82,7952757750483
baño_0,640,880,Beacon 7,-62,7952763221981
baño_0,640,880,Beacon 8,-46,7952776320262
baño_0,640,880,Beacon 3,-72,7952778532841
baño_0,640,880,Beacon 5,-71,7952814690470
baño_0,640,880,Beacon 4,-53,7952820056460
baño_0,640,880,Beacon 6,-51,7952845448543
baño_0,640,880,Beacon 1,-74,7952852744116
baño_0,640,880,Beacon 2,-82,7952860661421
baño_0,640,880,Beacon 7,-62,7952868556303
baño_0,640,880,Beacon 8,-47,7952883193960
baño_0,640,880,Beacon 3,-72,7952884025185
baño_0,640,880,Beacon 5,-71,7952919819480
baño_0,640,880,Beacon 6,-51,7952951617397
baño_0,640,880,Beacon 1,-74,7952954810678
baño_0,640,880,Beacon 2,-83,7952969960379
baño_0,640,880,Beacon 7,-63,7952972199897
baño_0,640,880,Beacon 8,-46,7952980969845
baño_0,640,880,Beacon 3,-72,7952989536435
baño_0,640,880,Beacon 5,-71,7953030986199
baño_0,640,880,Beacon 4,-54,7953032154168
baño_0,640,880,Beacon 6,-51,7953052342918
baño_0,640,880,Beacon 1,-75,7953061022866
baño_0,640,880,Beacon 7,-62,7953079893855
baño_0,640,880,Beacon 8,-46,7953089040262
baño_0,640,880,Beacon 3,-72,7953093293154
baño_0,640,880,Beacon 5,-71,7953129492605
baño_0,640,880,Beacon 4,-54,7953133974949
baño_0,640,880,Beacon 6,-51,7953160720470
baño_0,640,880,Beacon 1,-75,7953167621147
baño_0,640,880,Beacon 2,-84,7953171257619
baño_0,640,880,Beacon 7,-62,7953183724949
baño_0,640,880,Beacon 8,-46,7953193411043
baño_0,640,880,Beacon 3,-72,7953196122008
baño_0,640,880,Beacon 5,-71,7953240326147
baño_0,640,880,Beacon 4,-54,7953241567449
baño_0,640,880,Beacon 6,-51,7953266627970
baño_0,640,880,Beacon 2,-85,7953276881733
baño_0,640,880,Beacon 1,-75,7953277761251
baño_0,640,880,Beacon 7,-62,7953287589272
baño_0,640,880,Beacon 8,-46,7953297228907
baño_0,640,880,Beacon 3,-71,7953301312789
baño_0,640,880,Beacon 4,-54,7953344790887
baño_0,640,880,Beacon 5,-71,7953346688022
baño_0,640,880,Beacon 6,-51,7953364390105
baño_0,640,880,Beacon 2,-85,7953384430952
baño_0,640,880,Beacon 1,-73,7953391448022
baño_0,640,880,Beacon 3,-72,7953407692008
baño_0,640,880,Beacon 4,-51,7953446009272
baño_0,640,880,Beacon 2,-77,7953488614962
baño_0,640,880,Beacon 1,-73,7953499852605
baño_0,640,880,Beacon 4,-51,7953549667814
baño_0,640,880,Beacon 1,-73,7953601981303
baño_0,640,880,Beacon 4,-51,7953658486772
baño_0,640,880,Beacon 5,-73,7953664670782
baño_0,640,880,Beacon 2,-77,7953694681577
baño_0,640,880,Beacon 1,-73,7953708626720
baño_0,640,880,Beacon 4,-50,7953765409688
baño_0,640,880,Beacon 5,-73,7953766530053
