point,x,y,beacon,rssi,rx_time_ns
baño_0,640,880,Beacon 8,-46,1522524548379194
baño_0,640,880,Beacon 5,-80,1522524554924041
baño_0,640,880,Beacon 6,-56,1522524584437041
baño_0,640,880,Beacon 2,-73,1522524597242661
baño_0,640,880,Beacon 4,-59,1522524613859810
baño_0,640,880,Beacon 7,-58,1522524628883425
baño_0,640,880,Beacon 3,-77,1522524629276769
baño_0,640,880,Beacon 6,-55,1522524686175810
baño_0,640,880,Beacon 2,-77,1522524703646046
baño_0,640,880,Beacon 4,-61,1522524722117656
baño_0,640,880,Beacon 7,-69,1522524734573887
baño_0,640,880,Beacon 3,-72,1522524739695538
baño_0,640,880,Beacon 8,-46,1522524762626271
baño_0,640,880,Beacon 5,-80,1522524765694271
baño_0,640,880,Beacon 6,-56,1522524794724964
baño_0,640,880,Beacon 2,-73,1522524807040738
baño_0,640,880,Beacon 4,-59,1522524827528118
baño_0,640,880,Beacon 7,-58,1522524835351810
baño_0,640,880,Beacon 3,-77,1522524837770307
baño_0,640,880,Beacon 8,-56,1522524872143502
baño_0,640,880,Beacon 5,-73,1522524875551502
baño_0,640,880,Beacon 6,-55,1522524903816656
baño_0,640,880,Beacon 2,-77,1522524908915584
baño_0,640,880,Beacon 4,-62,1522524934945041
baño_0,640,880,Beacon 7,-62,1522524940701041
baño_0,640,880,Beacon 3,-72,1522524945324692
baño_0,640,880,Beacon 6,-56,1522525005462887
baño_0,640,880,Beacon 4,-59,1522525041751502
baño_0,640,880,Beacon 7,-58,1522525049881656
baño_0,640,880,Beacon 6,-54,1522525116051194
baño_0,640,880,Beacon 4,-61,1522525146149271
baño_0,640,880,Beacon 7,-63,1522525152179733
baño_0,640,880,Beacon 5,-85,1522525190761964
baño_0,640,880,Beacon 6,-67,1522525214574502
baño_0,640,880,Beacon 1,-82,1522525222004425
baño_0,640,880,Beacon 2,-73,1522525227111507
baño_0,640,880,Beacon 4,-68,1522525248416964
baño_0,640,880,Beacon 3,-77,1522525253968154
baño_0,640,880,Beacon 7,-69,1522525259021271
baño_0,640,880,Beacon 6,-55,1522525325996733
baño_0,640,880,Beacon 2,-77,1522525328905738
baño_0,640,880,Beacon 4,-62,1522525355197348
baño_0,640,880,Beacon 8,-58,1522525394559195
baño_0,640,880,Beacon 5,-85,1522525400718810
baño_0,640,880,Beacon 2,-73,1522525432749661
baño_0,640,880,Beacon 6,-56,1522525434110502
baño_0,640,880,Beacon 4,-58,1522525458369041
baño_0,640,880,Beacon 3,-78,1522525459180077
baño_0,640,880,Beacon 7,-58,1522525466177656
baño_0,640,880,Beacon 8,-47,1522525498838887
baño_0,640,880,Beacon 5,-79,1522525501018887
baño_0,640,880,Beacon 6,-54,1522525538507733
baño_0,640,880,Beacon 2,-77,1522525544806353
baño_0,640,880,Beacon 4,-68,1522525561937271
baño_0,640,880,Beacon 3,-72,1522525569178846
baño_0,640,880,Beacon 7,-69,1522525570463502
baño_0,640,880,Beacon 5,-86,1522525606112348
baño_0,640,880,Beacon 8,-58,1522525609367810
baño_0,640,880,Beacon 6,-68,1522525636949041
baño_0,640,880,Beacon 2,-73,1522525652783815
baño_0,640,880,Beacon 4,-59,1522525668563810
baño_0,640,880,Beacon 7,-58,1522525672604425
baño_0,640,880,Beacon 3,-78,1522525674263154
baño_0,640,880,Beacon 8,-47,1522525713692041
baño_0,640,880,Beacon 5,-79,1522525717345348
baño_0,640,880,Beacon 6,-54,1522525744265271
baño_0,640,880,Beacon 2,-77,1522525753568815
baño_0,640,880,Beacon 4,-62,1522525770526579
baño_0,640,880,Beacon 3,-72,1522525778204692
baño_0,640,880,Beacon 8,-56,1522525813957887
baño_0,640,880,Beacon 5,-73,1522525817116041
baño_0,640,880,Beacon 6,-67,1522525844354887
baño_0,640,880,Beacon 4,-58,1522525870327810
baño_0,640,880,Beacon 7,-58,1522525874867733
baño_0,640,880,Beacon 5,-80,1522525921965579
baño_0,640,880,Beacon 8,-47,1522525925395195
baño_0,640,880,Beacon 6,-56,1522525949037348
baño_0,640,880,Beacon 2,-77,1522525964331584
baño_0,640,880,Beacon 4,-62,1522525981823810
baño_0,640,880,Beacon 3,-72,1522525989583154
baño_0,640,880,Beacon 6,-54,1522526060572348
baño_0,640,880,Beacon 4,-67,1522526081252425
baño_0,640,880,Beacon 7,-69,1522526086813271
baño_0,640,880,Beacon 6,-56,1522526161522579
baño_0,640,880,Beacon 2,-77,1522526180109969
baño_0,640,880,Beacon 4,-61,1522526190437887
baño_0,640,880,Beacon 7,-62,1522526198818810
baño_0,640,880,Beacon 3,-72,1522526202237000
baño_0,640,880,Beacon 5,-72,1522526235231733
baño_0,640,880,Beacon 6,-55,1522526272033348
baño_0,640,880,Beacon 4,-68,1522526294522271
baño_0,640,880,Beacon 7,-69,1522526301988964
baño_0,640,880,Beacon 8,-59,1522526330792733
baño_0,640,880,Beacon 5,-84,1522526336447502
baño_0,640,880,Beacon 6,-56,1522526372762502
baño_0,640,880,Beacon 2,-73,1522526395839892
baño_0,640,880,Beacon 4,-61,1522526399679502
baño_0,640,880,Beacon 3,-78,1522526411560077
baño_0,640,880,Beacon 7,-63,1522526411730502
baño_0,640,880,Beacon 5,-72,1522526447788425
baño_0,640,880,Beacon 6,-54,1522526477250579
baño_0,640,880,Beacon 2,-77,1522526503167584
baño_0,640,880,Beacon 7,-69,1522526512561579
baño_0,640,880,Beacon 3,-72,1522526518663846
baño_0,640,880,Beacon 8,-58,1522526532718579
baño_0,640,880,Beacon 6,-56,1522526584289964
baño_0,640,880,Beacon 4,-58,1522526609390272
baño_0,640,880,Beacon 7,-58,1522526621834195
baño_0,640,880,Beacon 6,-66,1522526685272041
baño_0,640,880,Beacon 1,-82,1522526697196118
baño_0,640,880,Beacon 2,-77,1522526710102353
baño_0,640,880,Beacon 4,-67,1522526710678810
baño_0,640,880,Beacon 7,-69,1522526722505887
baño_0,640,880,Beacon 3,-71,1522526725655461
baño_0,640,880,Beacon 8,-58,1522526740811195
baño_0,640,880,Beacon 6,-56,1522526794259502
baño_0,640,880,Beacon 4,-59,1522526813179425
baño_0,640,880,Beacon 7,-58,1522526828940118
baño_0,640,880,Beacon 8,-46,1522526848065272
baño_0,640,880,Beacon 4,-66,1522526919334502
baño_0,640,880,Beacon 2,-73,1522526921657353
baño_0,640,880,Beacon 7,-68,1522526929369579
baño_0,640,880,Beacon 3,-78,1522526934574000
baño_0,640,880,Beacon 8,-58,1522526949233579
baño_0,640,880,Beacon 4,-58,1522527025341579
baño_0,640,880,Beacon 7,-58,1522527039333964
baño_0,640,880,Beacon 8,-46,1522527056611502
baño_0,640,880,Beacon 5,-79,1522527063542579
baño_0,640,880,Beacon 6,-54,1522527107497272
baño_0,640,880,Beacon 2,-73,1522527116017661
baño_0,640,880,Beacon 4,-62,1522527128764348
baño_0,640,880,Beacon 3,-78,1522527138263461
baño_0,640,880,Beacon 8,-58,1522527166643118
baño_0,640,880,Beacon 6,-56,1522527214561887
baño_0,640,880,Beacon 2,-76,1522527223760507
baño_0,640,880,Beacon 4,-58,1522527236224964
baño_0,640,880,Beacon 7,-59,1522527243337041
baño_0,640,880,Beacon 8,-47,1522527274222195
baño_0,640,880,Beacon 6,-54,1522527317636041
baño_0,640,880,Beacon 4,-63,1522527342881348
baño_0,640,880,Beacon 7,-64,1522527350242272
baño_0,640,880,Beacon 6,-64,1522527423471425
baño_0,640,880,Beacon 2,-77,1522527437206969
baño_0,640,880,Beacon 4,-58,1522527444738887
baño_0,640,880,Beacon 7,-59,1522527452352656
baño_0,640,880,Beacon 3,-71,1522527452580154
baño_0,640,880,Beacon 5,-79,1522527488339733
baño_0,640,880,Beacon 8,-47,1522527493662502
baño_0,640,880,Beacon 6,-54,1522527527611502
baño_0,640,880,Beacon 2,-72,1522527540760815
baño_0,640,880,Beacon 4,-64,1522527547466272
baño_0,640,880,Beacon 7,-63,1522527553225041
baño_0,640,880,Beacon 6,-64,1522527629524964
baño_0,640,880,Beacon 2,-77,1522527648982046
baño_0,640,880,Beacon 4,-64,1522527650138810
baño_0,640,880,Beacon 7,-68,1522527657284733
baño_0,640,880,Beacon 3,-72,1522527663042308
baño_0,640,880,Beacon 8,-57,1522527696500656
baño_0,640,880,Beacon 6,-54,1522527737915195
baño_0,640,880,Beacon 2,-73,1522527751670277
baño_0,640,880,Beacon 3,-79,1522527761586000
baño_0,640,880,Beacon 8,-57,1522527799710887
baño_0,640,880,Beacon 4,-58,1522527858092964
baño_0,640,880,Beacon 7,-59,1522527864241041
baño_0,640,880,Beacon 8,-47,1522527907727425
baño_0,640,880,Beacon 6,-56,1522527942038887
baño_0,640,880,Beacon 4,-64,1522527960584733
baño_0,640,880,Beacon 2,-73,1522527967860430
baño_0,640,880,Beacon 7,-65,1522527975064118
baño_0,640,880,Beacon 3,-78,1522527976465923
baño_0,640,880,Beacon 8,-57,1522528008849656
baño_0,640,880,Beacon 6,-64,1522528049949964
baño_0,640,880,Beacon 4,-58,1522528064093579
baño_0,640,880,Beacon 7,-59,1522528077744349
baño_0,640,880,Beacon 8,-47,1522528115607425
baño_0,640,880,Beacon 5,-78,1522528122735118
baño_0,640,880,Beacon 6,-56,1522528160118810
baño_0,640,880,Beacon 4,-65,1522528172959425
baño_0,640,880,Beacon 2,-73,1522528176626892
baño_0,640,880,Beacon 3,-79,1522528180299538
baño_0,640,880,Beacon 7,-65,1522528186006502
baño_0,640,880,Beacon 4,-64,1522528274534810
baño_0,640,880,Beacon 2,-76,1522528285651584
baño_0,640,880,Beacon 7,-59,1522528287696964
baño_0,640,880,Beacon 3,-72,1522528288386308
baño_0,640,880,Beacon 8,-47,1522528324281041
baño_0,640,880,Beacon 5,-78,1522528331223195
baño_0,640,880,Beacon 6,-56,1522528360185349
baño_0,640,880,Beacon 4,-58,1522528376124733
baño_0,640,880,Beacon 2,-72,1522528383209430
baño_0,640,880,Beacon 3,-78,1522528389797384
baño_0,640,880,Beacon 7,-64,1522528396397272
baño_0,640,880,Beacon 8,-61,1522528430163733
baño_0,640,880,Beacon 6,-54,1522528466164733
baño_0,640,880,Beacon 4,-65,1522528479084349
baño_0,640,880,Beacon 2,-76,1522528494631584
baño_0,640,880,Beacon 3,-72,1522528495663769
baño_0,640,880,Beacon 7,-68,1522528501936118
baño_0,640,880,Beacon 8,-47,1522528534122579
baño_0,640,880,Beacon 6,-55,1522528576735118
baño_0,640,880,Beacon 4,-58,1522528583161656
baño_0,640,880,Beacon 2,-72,1522528601562584
baño_0,640,880,Beacon 7,-64,1522528608033964
baño_0,640,880,Beacon 8,-61,1522528634998887
baño_0,640,880,Beacon 6,-53,1522528677313887
baño_0,640,880,Beacon 4,-65,1522528690477656
baño_0,640,880,Beacon 3,-72,1522528699094615
baño_0,640,880,Beacon 2,-76,1522528709527892
baño_0,640,880,Beacon 7,-68,1522528710604118
baño_0,640,880,Beacon 8,-57,1522528738677272
baño_0,640,880,Beacon 6,-63,1522528784526195
baño_0,640,880,Beacon 4,-64,1522528789541579
baño_0,640,880,Beacon 8,-59,1522528846218579
baño_0,640,880,Beacon 6,-54,1522528889675195
baño_0,640,880,Beacon 4,-64,1522528898831195
baño_0,640,880,Beacon 3,-72,1522528919432692
baño_0,640,880,Beacon 7,-68,1522528919655733
baño_0,640,880,Beacon 2,-76,1522528921786354
baño_0,640,880,Beacon 8,-57,1522528945210887
baño_0,640,880,Beacon 6,-55,1522528998907810
baño_0,640,880,Beacon 4,-58,1522529002353041
baño_0,640,880,Beacon 7,-59,1522529026206810
baño_0,640,880,Beacon 2,-73,1522529027120738
baño_0,640,880,Beacon 5,-73,1522529067800118
baño_0,640,880,Beacon 6,-64,1522529103822579
baño_0,640,880,Beacon 3,-78,1522529125119154
baño_0,640,880,Beacon 7,-68,1522529125440964
baño_0,640,880,Beacon 8,-57,1522529148362272
baño_0,640,880,Beacon 5,-79,1522529168197656
baño_0,640,880,Beacon 6,-55,1522529206962502
baño_0,640,880,Beacon 4,-58,1522529213992118
baño_0,640,880,Beacon 7,-59,1522529234861964
baño_0,640,880,Beacon 8,-47,1522529253729041
baño_0,640,880,Beacon 6,-54,1522529317613272
baño_0,640,880,Beacon 4,-65,1522529320784118
baño_0,640,880,Beacon 3,-78,1522529331861385
baño_0,640,880,Beacon 7,-68,1522529339075810
baño_0,640,880,Beacon 2,-76,1522529350240815
baño_0,640,880,Beacon 8,-57,1522529358595195
baño_0,640,880,Beacon 4,-58,1522529424127502
baño_0,640,880,Beacon 6,-55,1522529428992733
baño_0,640,880,Beacon 7,-59,1522529441759118
baño_0,640,880,Beacon 8,-47,1522529466399195
baño_0,640,880,Beacon 4,-64,1522529526090272
baño_0,640,880,Beacon 3,-78,1522529533770923
baño_0,640,880,Beacon 6,-54,1522529534788733
baño_0,640,880,Beacon 7,-65,1522529547248964
baño_0,640,880,Beacon 2,-76,1522529557901123
baño_0,640,880,Beacon 8,-58,1522529569429656
baño_0,640,880,Beacon 4,-58,1522529628244964
baño_0,640,880,Beacon 6,-55,1522529634795118
baño_0,640,880,Beacon 3,-71,1522529639458231
baño_0,640,880,Beacon 7,-59,1522529656404426
baño_0,640,880,Beacon 8,-47,1522529676394502
baño_0,640,880,Beacon 6,-54,1522529736324426
baño_0,640,880,Beacon 4,-64,1522529739970502
baño_0,640,880,Beacon 3,-78,1522529740408692
baño_0,640,880,Beacon 7,-64,1522529758924349
baño_0,640,880,Beacon 2,-76,1522529770895892
baño_0,640,880,Beacon 5,-73,1522529805739733
baño_0,640,880,Beacon 4,-64,1522529839009272
baño_0,640,880,Beacon 6,-64,1522529841966272
baño_0,640,880,Beacon 3,-72,1522529847811154
baño_0,640,880,Beacon 7,-68,1522529860768426
baño_0,640,880,Beacon 5,-79,1522529904964349
baño_0,640,880,Beacon 7,-65,1522529969365656
baño_0,640,880,Beacon 2,-72,1522529977319200
baño_0,640,880,Beacon 8,-60,1522529988356733
baño_0,640,880,Beacon 4,-64,1522530042573656
baño_0,640,880,Beacon 6,-63,1522530045713887
baño_0,640,880,Beacon 3,-72,1522530063580461
baño_0,640,880,Beacon 7,-68,1522530075257656
baño_0,640,880,Beacon 8,-57,1522530097438195
baño_0,640,880,Beacon 4,-58,1522530152961041
baño_0,640,880,Beacon 7,-64,1522530178750195
baño_0,640,880,Beacon 4,-64,1522530254253887
baño_0,640,880,Beacon 3,-71,1522530268978846
baño_0,640,880,Beacon 7,-68,1522530283616426
baño_0,640,880,Beacon 2,-76,1522530289719892
baño_0,640,880,Beacon 8,-56,1522530310599502
baño_0,640,880,Beacon 6,-55,1522530354348118
baño_0,640,880,Beacon 4,-58,1522530361209272
baño_0,640,880,Beacon 3,-78,1522530376596154
baño_0,640,880,Beacon 2,-72,1522530389991584
baño_0,640,880,Beacon 7,-65,1522530393947733
baño_0,640,880,Beacon 6,-64,1522530455661272
baño_0,640,880,Beacon 4,-64,1522530465545964
baño_0,640,880,Beacon 3,-72,1522530478005385
baño_0,640,880,Beacon 7,-59,1522530497486887
baño_0,640,880,Beacon 8,-47,1522530525451426
baño_0,640,880,Beacon 5,-78,1522530538545887
baño_0,640,880,Beacon 6,-55,1522530564572041
baño_0,640,880,Beacon 4,-58,1522530574245579
baño_0,640,880,Beacon 3,-78,1522530576075462
baño_0,640,880,Beacon 7,-66,1522530604975733
baño_0,640,880,Beacon 2,-73,1522530605432508
baño_0,640,880,Beacon 8,-62,1522530632608349
baño_0,640,880,Beacon 6,-54,1522530674786579
baño_0,640,880,Beacon 4,-67,1522530680266579
baño_0,640,880,Beacon 3,-72,1522530681340154
baño_0,640,880,Beacon 7,-60,1522530707225656
baño_0,640,880,Beacon 2,-77,1522530716113431
baño_0,640,880,Beacon 8,-48,1522530737475733
baño_0,640,880,Beacon 5,-78,1522530750985041
baño_0,640,880,Beacon 6,-55,1522530779111195
baño_0,640,880,Beacon 7,-66,1522530813366195
baño_0,640,880,Beacon 2,-73,1522530821089738
baño_0,640,880,Beacon 8,-61,1522530843435733
baño_0,640,880,Beacon 6,-53,1522530887842579
baño_0,640,880,Beacon 3,-78,1522530888040154
baño_0,640,880,Beacon 4,-67,1522530895487810
baño_0,640,880,Beacon 2,-77,1522530925972200
baño_0,640,880,Beacon 8,-56,1522530950374503
baño_0,640,880,Beacon 6,-55,1522530987968118
baño_0,640,880,Beacon 4,-58,1522531004381272
baño_0,640,880,Beacon 2,-73,1522531031091277
baño_0,640,880,Beacon 6,-54,1522531089419733
baño_0,640,880,Beacon 3,-72,1522531103177385
baño_0,640,880,Beacon 4,-68,1522531108035503
baño_0,640,880,Beacon 2,-77,1522531138278892
baño_0,640,880,Beacon 8,-56,1522531164739503
baño_0,640,880,Beacon 6,-66,1522531191731118
baño_0,640,880,Beacon 4,-66,1522531210746810
baño_0,640,880,Beacon 7,-68,1522531233054579
baño_0,640,880,Beacon 5,-78,1522531268922195
baño_0,640,880,Beacon 8,-48,1522531272045041
baño_0,640,880,Beacon 3,-78,1522531308662615
baño_1,800,800,Beacon 4,-58,1522540742732042
