point,x,y,beacon,rssi,rx_time_ns
S3,440,780,Beacon 3,-62,1523304214512426
S3,440,780,Beacon 2,-68,1523304229338213
S3,440,780,Beacon 1,-65,1523304259040472
S3,440,780,Beacon 7,-62,1523304261167856
S3,440,780,Beacon 8,-65,1523304282296395
S3,440,780,Beacon 5,-70,1523304292309395
S3,440,780,Beacon 6,-44,1523304311786318
S3,440,780,Beacon 4,-72,1523304320293010
S3,440,780,Beacon 3,-63,1523304323606580
S3,440,780,Beacon 2,-80,1523304334199213
S3,440,780,Beacon 1,-63,1523304362687779
S3,440,780,Beacon 7,-73,1523304370509010
S3,440,780,Beacon 6,-47,1523304416052472
S3,440,780,Beacon 4,-64,1523304422447549
S3,440,780,Beacon 3,-65,1523304423208734
S3,440,780,Beacon 1,-61,1523304462545318
S3,440,780,Beacon 7,-64,1523304473071856
S3,440,780,Beacon 8,-73,1523304494214241
S3,440,780,Beacon 5,-81,1523304498102856
S3,440,780,Beacon 6,-35,1523304525234626
S3,440,780,Beacon 3,-62,1523304525779734
S3,440,780,Beacon 2,-71,1523304550896751
S3,440,780,Beacon 1,-61,1523304564597702
S3,440,780,Beacon 7,-65,1523304578345010
S3,440,780,Beacon 8,-70,1523304600466318
S3,440,780,Beacon 5,-66,1523304607620472
S3,440,780,Beacon 3,-75,1523304631503195
S3,440,780,Beacon 4,-66,1523304635502549
S3,440,780,Beacon 1,-63,1523304669230856
S3,440,780,Beacon 7,-74,1523304680461318
S3,440,780,Beacon 8,-67,1523304706984395
S3,440,780,Beacon 3,-66,1523304735708965
S3,440,780,Beacon 4,-69,1523304741492472
S3,440,780,Beacon 1,-68,1523304780104472
S3,440,780,Beacon 7,-68,1523304783879856
S3,440,780,Beacon 5,-78,1523304815984779
S3,440,780,Beacon 8,-66,1523304817349626
S3,440,780,Beacon 6,-44,1523304837913933
S3,440,780,Beacon 3,-70,1523304839907811
S3,440,780,Beacon 4,-68,1523304852847472
S3,440,780,Beacon 1,-73,1523304888915164
S3,440,780,Beacon 5,-72,1523304919321395
S3,440,780,Beacon 8,-62,1523304925314856
S3,440,780,Beacon 6,-41,1523304946965010
S3,440,780,Beacon 3,-71,1523304951612349
S3,440,780,Beacon 7,-65,1523304993414549
S3,440,780,Beacon 1,-64,1523304996866010
S3,440,780,Beacon 8,-77,1523305034040779
S3,440,780,Beacon 6,-40,1523305049461933
S3,440,780,Beacon 3,-70,1523305052047811
S3,440,780,Beacon 7,-68,1523305091886010
S3,440,780,Beacon 1,-63,1523305096945703
S3,440,780,Beacon 5,-73,1523305125110241
S3,440,780,Beacon 8,-67,1523305135521087
S3,440,780,Beacon 6,-36,1523305156387779
S3,440,780,Beacon 3,-83,1523305161715811
S3,440,780,Beacon 4,-67,1523305163695164
S3,440,780,Beacon 7,-79,1523305201724087
S3,440,780,Beacon 1,-71,1523305205288164
S3,440,780,Beacon 3,-72,1523305261127503
S3,440,780,Beacon 6,-41,1523305266324472
S3,440,780,Beacon 1,-57,1523305304972703
S3,440,780,Beacon 5,-77,1523305334419164
S3,440,780,Beacon 8,-70,1523305347586626
S3,440,780,Beacon 3,-65,1523305370241888
S3,440,780,Beacon 4,-73,1523305371019472
S3,440,780,Beacon 6,-38,1523305373604395
S3,440,780,Beacon 7,-77,1523305409111472
S3,440,780,Beacon 1,-71,1523305413139241
S3,440,780,Beacon 3,-79,1523305472119119
S3,440,780,Beacon 6,-39,1523305477562549
S3,440,780,Beacon 4,-68,1523305481491549
S3,440,780,Beacon 5,-82,1523305548841626
S3,440,780,Beacon 8,-71,1523305553740087
S3,440,780,Beacon 6,-43,1523305579726241
S3,440,780,Beacon 3,-72,1523305580105580
S3,440,780,Beacon 4,-77,1523305585325087
S3,440,780,Beacon 7,-69,1523305616594010
S3,440,780,Beacon 1,-68,1523305625918856
S3,440,780,Beacon 6,-33,1523305690582549
S3,440,780,Beacon 7,-75,1523305725175164
S3,440,780,Beacon 1,-68,1523305729279779
S3,440,780,Beacon 5,-84,1523305760367549
S3,440,780,Beacon 8,-74,1523305764018010
S3,440,780,Beacon 6,-41,1523305793979164
S3,440,780,Beacon 4,-73,1523305799127856
S3,440,780,Beacon 1,-61,1523305828699241
S3,440,780,Beacon 7,-73,1523305830460164
S3,440,780,Beacon 5,-71,1523305867379549
S3,440,780,Beacon 8,-68,1523305871921318
S3,440,780,Beacon 6,-37,1523305904021010
S3,440,780,Beacon 4,-74,1523305906224395
S3,440,780,Beacon 1,-66,1523305931774933
S3,440,780,Beacon 7,-70,1523305939258856
S4,390,420,Beacon 5,-71,1523309855306241
S4,390,420,Beacon 8,-78,1523309875082318
S4,390,420,Beacon 1,-59,1523309913481318
S4,390,420,Beacon 7,-68,1523309916856472
S4,390,420,Beacon 2,-77,1523309921093844
S4,390,420,Beacon 5,-73,1523309956718549
S4,390,420,Beacon 8,-66,1523309985875857
S4,390,420,Beacon 1,-70,1523310020469011
S4,390,420,Beacon 7,-60,1523310027726857
S4,390,420,Beacon 5,-71,1523310062001087
S4,390,420,Beacon 8,-78,1523310091705626
S4,390,420,Beacon 6,-52,1523310122409011
S4,390,420,Beacon 1,-59,1523310125408395
S4,390,420,Beacon 7,-68,1523310127171472
S4,390,420,Beacon 2,-75,1523310128416921
S4,390,420,Beacon 5,-75,1523310159521318
S4,390,420,Beacon 3,-68,1523310161154473
S4,390,420,Beacon 4,-85,1523310196669011
S4,390,420,Beacon 8,-86,1523310197365626
S4,390,420,Beacon 6,-52,1523310226899241
S4,390,420,Beacon 7,-63,1523310229809087
S4,390,420,Beacon 1,-58,1523310235458241
S4,390,420,Beacon 1,-60,1523310336801395
S4,390,420,Beacon 2,-77,1523310345610536
S4,390,420,Beacon 5,-74,1523310375190934
S4,390,420,Beacon 3,-76,1523310380073858
S4,390,420,Beacon 4,-75,1523310403679780
S4,390,420,Beacon 8,-72,1523310408437934
S4,390,420,Beacon 6,-47,1523310434510626
S4,390,420,Beacon 7,-62,1523310437204164
S4,390,420,Beacon 1,-61,1523310446656780
S4,390,420,Beacon 5,-72,1523310476081934
S4,390,420,Beacon 8,-78,1523310517463780
S4,390,420,Beacon 6,-42,1523310535719164
S4,390,420,Beacon 1,-61,1523310549141934
S4,390,420,Beacon 5,-72,1523310579868087
S4,390,420,Beacon 4,-69,1523310613172472
S4,390,420,Beacon 8,-64,1523310626501318
S4,390,420,Beacon 6,-45,1523310643600703
S4,390,420,Beacon 7,-72,1523310644999164
S4,390,420,Beacon 1,-61,1523310658083164
S4,390,420,Beacon 2,-73,1523310659259459
S4,390,420,Beacon 3,-84,1523310691600320
S4,390,420,Beacon 5,-80,1523310691914549
S4,390,420,Beacon 6,-45,1523310750402857
S4,390,420,Beacon 7,-65,1523310751314626
S4,390,420,Beacon 1,-56,1523310761818934
S4,390,420,Beacon 3,-72,1523310795410473
S4,390,420,Beacon 4,-67,1523310818321087
S4,390,420,Beacon 8,-73,1523310843778549
S4,390,420,Beacon 6,-46,1523310856600472
S4,390,420,Beacon 2,-72,1523310864201536
S4,390,420,Beacon 5,-74,1523310896275164
S4,390,420,Beacon 4,-67,1523310920358011
S4,390,420,Beacon 8,-65,1523310947216780
S4,390,420,Beacon 6,-38,1523310959247241
S4,390,420,Beacon 7,-73,1523310963681395
S4,390,420,Beacon 1,-59,1523310970467241
S4,390,420,Beacon 5,-81,1523310998348703
S4,390,420,Beacon 3,-72,1523311001368320
S4,390,420,Beacon 6,-36,1523311063543164
S4,390,420,Beacon 2,-70,1523311078395459
S4,390,420,Beacon 5,-84,1523311098525318
S4,390,420,Beacon 3,-73,1523311109331166
S4,390,420,Beacon 4,-76,1523311120671241
S4,390,420,Beacon 1,-61,1523311176147780
S4,390,420,Beacon 3,-75,1523311215273550
S4,390,420,Beacon 6,-51,1523311275167780
S4,390,420,Beacon 1,-59,1523311279450857
S4,390,420,Beacon 7,-65,1523311280756395
S4,390,420,Beacon 2,-72,1523311294046844
S4,390,420,Beacon 3,-74,1523311318812704
S4,390,420,Beacon 4,-75,1523311328848395
S4,390,420,Beacon 8,-64,1523311365109934
S4,390,420,Beacon 6,-53,1523311378527780
S4,390,420,Beacon 1,-73,1523311383899857
S4,390,420,Beacon 7,-68,1523311391521088
S4,390,420,Beacon 4,-69,1523311431885626
S4,390,420,Beacon 6,-57,1523311487988088
S4,390,420,Beacon 1,-59,1523311490766011
S4,390,420,Beacon 7,-64,1523311493942241
S4,390,420,Beacon 2,-70,1523311507111690
S4,390,420,Beacon 3,-68,1523311528479704
S4,390,420,Beacon 4,-78,1523311538564780
S4,390,420,Beacon 8,-66,1523311576215241
S4,390,420,Beacon 7,-68,1523311597655857
S4,390,420,Beacon 1,-69,1523311600546241
S4,390,420,Beacon 2,-79,1523311618163151
S4,390,420,Beacon 3,-70,1523311637526243
S4,390,420,Beacon 8,-62,1523311684504780
S4,390,420,Beacon 6,-51,1523311699271472
S4,390,420,Beacon 7,-65,1523311702152703
S4,390,420,Beacon 1,-66,1523311706517626
S4,390,420,Beacon 5,-78,1523311741649395
S4,390,420,Beacon 4,-72,1523311745774934
S4,390,420,Beacon 8,-65,1523311789257318
S4,390,420,Beacon 7,-72,1523311810237088
S4,390,420,Beacon 1,-55,1523311813159164
S4,390,420,Beacon 2,-84,1523311833332998
S4,390,420,Beacon 6,-65,1523311904331549
S4,390,420,Beacon 7,-68,1523311919029626
S4,390,420,Beacon 5,-76,1523311952427780
S4,390,420,Beacon 4,-73,1523311960284780
S4,390,420,Beacon 3,-74,1523311962978243
S4,390,420,Beacon 8,-62,1523311996901011
S4,390,420,Beacon 6,-64,1523312008289011
S4,390,420,Beacon 1,-54,1523312017574549
S4,390,420,Beacon 7,-74,1523312023178549
S4,390,420,Beacon 2,-74,1523312044659690
S4,390,420,Beacon 5,-74,1523312063353395
S4,390,420,Beacon 3,-77,1523312064679781
S4,390,420,Beacon 4,-75,1523312069254241
S4,390,420,Beacon 8,-73,1523312104099472
S4,390,420,Beacon 6,-48,1523312118304703
S4,390,420,Beacon 7,-77,1523312123386241
S4,390,420,Beacon 5,-72,1523312170444088
S4,390,420,Beacon 4,-71,1523312171130318
S4,390,420,Beacon 3,-82,1523312171609012
S4,390,420,Beacon 8,-62,1523312211385626
S4,390,420,Beacon 6,-46,1523312218089703
S4,390,420,Beacon 1,-56,1523312226544703
S4,390,420,Beacon 7,-74,1523312232789395
S4,390,420,Beacon 8,-63,1523312312597703
S4,390,420,Beacon 6,-44,1523312321941626
S4,390,420,Beacon 1,-78,1523312328745318
S4,390,420,Beacon 7,-73,1523312340793934
S4,390,420,Beacon 3,-69,1523312385168089
S4,390,420,Beacon 5,-77,1523312481288780
S4,390,420,Beacon 4,-70,1523312483443241
S4,390,420,Beacon 3,-75,1523312487430550
S4,390,420,Beacon 8,-62,1523312524928088
S4,390,420,Beacon 6,-42,1523312528811165
S4,390,420,Beacon 1,-61,1523312536378318
S4,390,420,Beacon 7,-73,1523312547697011
S4,390,420,Beacon 3,-77,1523312587540627
S4,390,420,Beacon 4,-72,1523312590880088
S4,390,420,Beacon 6,-49,1523312637675780
S4,390,420,Beacon 3,-79,1523312689946243
S5,360,270,Beacon 5,-71,1523317634968780
S5,360,270,Beacon 4,-70,1523317646745626
S5,360,270,Beacon 2,-70,1523317679107079
S5,360,270,Beacon 1,-56,1523317681441934
S5,360,270,Beacon 6,-47,1523317685220780
S5,360,270,Beacon 3,-85,1523317689941559
S5,360,270,Beacon 8,-62,1523317701671780
S5,360,270,Beacon 7,-63,1523317727610934
S5,360,270,Beacon 5,-80,1523317744306011
S5,360,270,Beacon 4,-70,1523317753243549
S5,360,270,Beacon 1,-56,1523317783325011
S5,360,270,Beacon 6,-41,1523317792430934
S5,360,270,Beacon 8,-59,1523317811523780
S5,360,270,Beacon 7,-68,1523317835565934
S5,360,270,Beacon 4,-68,1523317862083857
S5,360,270,Beacon 2,-68,1523317887975309
S5,360,270,Beacon 1,-57,1523317889968780
S5,360,270,Beacon 3,-79,1523317897762174
S5,360,270,Beacon 6,-44,1523317898136703
S5,360,270,Beacon 8,-62,1523317915337396
S5,360,270,Beacon 7,-62,1523317941120165
S5,360,270,Beacon 5,-71,1523317949946857
S5,360,270,Beacon 4,-67,1523317969285703
S5,360,270,Beacon 2,-74,1523317992434463
S5,360,270,Beacon 1,-55,1523317998242626
S5,360,270,Beacon 6,-42,1523318008276088
S5,360,270,Beacon 8,-60,1523318022551242
S5,360,270,Beacon 7,-66,1523318049169396
S5,360,270,Beacon 5,-79,1523318060435473
S5,360,270,Beacon 1,-62,1523318100340165
S5,360,270,Beacon 3,-76,1523318105581944
S5,360,270,Beacon 8,-67,1523318131600396
S5,360,270,Beacon 7,-71,1523318157699780
S5,360,270,Beacon 5,-74,1523318161716473
S5,360,270,Beacon 4,-68,1523318172080473
S5,360,270,Beacon 1,-59,1523318203793011
S5,360,270,Beacon 6,-48,1523318219146242
S5,360,270,Beacon 8,-62,1523318231310011
S5,360,270,Beacon 7,-67,1523318265113011
S5,360,270,Beacon 1,-67,1523318306485934
S5,360,270,Beacon 2,-81,1523318311236002
S5,360,270,Beacon 3,-75,1523318317516098
S5,360,270,Beacon 6,-48,1523318328407473
S5,360,270,Beacon 8,-66,1523318340225703
S5,360,270,Beacon 7,-63,1523318364948703
S5,360,270,Beacon 4,-80,1523318393840780
S5,360,270,Beacon 1,-55,1523318412771473
S5,360,270,Beacon 3,-70,1523318426407174
S5,360,270,Beacon 6,-61,1523318430810626
S5,360,270,Beacon 8,-85,1523318440049088
S5,360,270,Beacon 7,-76,1523318474757396
S5,360,270,Beacon 1,-67,1523318517665088
S5,360,270,Beacon 6,-56,1523318539462934
S5,360,270,Beacon 7,-73,1523318575837703
S5,360,270,Beacon 1,-54,1523318618633934
S5,360,270,Beacon 2,-77,1523318630136002
S5,360,270,Beacon 6,-50,1523318645125011
S5,360,270,Beacon 8,-77,1523318652430934
S5,360,270,Beacon 7,-78,1523318676569934
S5,360,270,Beacon 6,-57,1523318751290626
S5,360,270,Beacon 8,-73,1523318761613319
S5,360,270,Beacon 7,-76,1523318780367780
S5,360,270,Beacon 2,-74,1523318842367925
S5,360,270,Beacon 6,-50,1523318853112473
S5,360,270,Beacon 8,-71,1523318861935780
S5,360,270,Beacon 5,-77,1523318884681703
S5,360,270,Beacon 7,-76,1523318888541088
S5,360,270,Beacon 1,-50,1523318926345011
S5,360,270,Beacon 6,-57,1523318957318626
S5,360,270,Beacon 8,-71,1523318961994011
S5,360,270,Beacon 3,-75,1523318962208944
S5,360,270,Beacon 7,-72,1523318995749934
S5,360,270,Beacon 1,-54,1523319025464703
S5,360,270,Beacon 4,-73,1523319032460473
S5,360,270,Beacon 2,-74,1523319048384925
S5,360,270,Beacon 8,-70,1523319073069703
S5,360,270,Beacon 5,-77,1523319100856396
S5,360,270,Beacon 7,-73,1523319106900165
S5,360,270,Beacon 1,-47,1523319127596088
S5,360,270,Beacon 4,-74,1523319138153011
S5,360,270,Beacon 6,-48,1523319168100396
S5,360,270,Beacon 3,-73,1523319169019482
S5,360,270,Beacon 8,-67,1523319180343857
S5,360,270,Beacon 7,-77,1523319207619165
S5,360,270,Beacon 1,-46,1523319228951550
S5,360,270,Beacon 4,-73,1523319245418319
S5,360,270,Beacon 2,-67,1523319257053463
S5,360,270,Beacon 6,-56,1523319278373703
S5,360,270,Beacon 8,-65,1523319281187780
S5,360,270,Beacon 5,-80,1523319314371473
S5,360,270,Beacon 7,-73,1523319319325011
S5,360,270,Beacon 1,-47,1523319338901088
S5,360,270,Beacon 4,-73,1523319350998934
S5,360,270,Beacon 2,-66,1523319362579002
S5,360,270,Beacon 3,-70,1523319378304328
S5,360,270,Beacon 7,-66,1523319424830857
S5,360,270,Beacon 1,-54,1523319441123242
S5,360,270,Beacon 2,-74,1523319464773540
S5,360,270,Beacon 3,-72,1523319480757636
S5,360,270,Beacon 6,-47,1523319481630550
S5,360,270,Beacon 5,-80,1523319525052473
S5,360,270,Beacon 7,-74,1523319528027242
S5,360,270,Beacon 1,-52,1523319545310319
S5,360,270,Beacon 4,-77,1523319561317934
S5,360,270,Beacon 2,-78,1523319573308617
S5,360,270,Beacon 3,-75,1523319589558251
S5,360,270,Beacon 6,-56,1523319589797703
S5,360,270,Beacon 7,-78,1523319631097011
S5,360,270,Beacon 1,-47,1523319649511550
S5,360,270,Beacon 2,-76,1523319674959694
S5,360,270,Beacon 6,-65,1523319691273934
S5,360,270,Beacon 7,-80,1523319736531242
S5,360,270,Beacon 1,-52,1523319754337934
S5,360,270,Beacon 6,-53,1523319796434857
S5,360,270,Beacon 3,-73,1523319799131713
S5,360,270,Beacon 8,-73,1523319811140703
S5,360,270,Beacon 7,-75,1523319839302319
S5,360,270,Beacon 1,-46,1523319858558626
S5,360,270,Beacon 6,-54,1523319899690857
S5,360,270,Beacon 7,-79,1523319945858550
S5,360,270,Beacon 1,-44,1523319963747165
S5,360,270,Beacon 4,-79,1523319973804473
S5,360,270,Beacon 6,-61,1523320008259550
S5,360,270,Beacon 8,-66,1523320026000780
S5,360,270,Beacon 5,-84,1523320040832165
S5,360,270,Beacon 6,-58,1523320115826319
S5,360,270,Beacon 8,-71,1523320127283550
S5,360,270,Beacon 7,-93,1523320153815550
S5,360,270,Beacon 6,-52,1523320216262550
S5,360,270,Beacon 8,-68,1523320237242319
S5,360,270,Beacon 7,-78,1523320263235242
S5,360,270,Beacon 6,-68,1523320319510011
S5,360,270,Beacon 8,-70,1523320342251780
S5,360,270,Beacon 7,-86,1523320366064396
S5,360,270,Beacon 6,-49,1523320429436088
S5,360,270,Beacon 8,-80,1523320451664780
S5,360,270,Beacon 5,-82,1523320459005934
