point,x,y,beacon,rssi,rx_time_ns
sofa_0,270,200,Beacon 8,-41,571165933431479
sofa_0,270,200,Beacon 1,-62,571165969371479
sofa_0,270,200,Beacon 7,-47,571166006895171
sofa_0,270,200,Beacon 2,-60,571166021350479
sofa_0,270,200,Beacon 8,-48,571166036079094
sofa_0,270,200,Beacon 1,-60,571166073897555
sofa_0,270,200,Beacon 6,-54,571166077140709
sofa_0,270,200,Beacon 7,-48,571166107164709
sofa_0,270,200,Beacon 2,-61,571166125180094
sofa_0,270,200,Beacon 8,-40,571166137353017
sofa_0,270,200,Beacon 1,-62,571166182148325
sofa_0,270,200,Beacon 6,-59,571166185706248
sofa_0,270,200,Beacon 7,-44,571166217279709
sofa_0,270,200,Beacon 2,-59,571166227329555
sofa_0,270,200,Beacon 8,-48,571166245405940
sofa_0,270,200,Beacon 7,-49,571166320627171
sofa_0,270,200,Beacon 2,-62,571166335796094
sofa_0,270,200,Beacon 1,-63,571166390679094
sofa_0,270,200,Beacon 6,-59,571166394010786
sofa_0,270,200,Beacon 7,-45,571166427414786
sofa_0,270,200,Beacon 2,-59,571166442467709
sofa_0,270,200,Beacon 8,-47,571166448348632
sofa_0,270,200,Beacon 6,-61,571166496289940
sofa_0,270,200,Beacon 7,-50,571166534169325
sofa_0,270,200,Beacon 8,-44,571166555265248
sofa_0,270,200,Beacon 6,-57,571166600153632
sofa_0,270,200,Beacon 7,-45,571166637464325
sofa_0,270,200,Beacon 6,-53,571166702109248
sofa_0,270,200,Beacon 1,-60,571166704932632
sofa_0,270,200,Beacon 7,-47,571166739479709
sofa_0,270,200,Beacon 2,-62,571166765167709
sofa_0,270,200,Beacon 6,-57,571166810957863
sofa_0,270,200,Beacon 1,-65,571166814747094
sofa_0,270,200,Beacon 7,-45,571166844782556
sofa_0,270,200,Beacon 6,-53,571166909791094
sofa_0,270,200,Beacon 1,-59,571166919625940
sofa_0,270,200,Beacon 7,-47,571166954264017
sofa_0,270,200,Beacon 8,-45,571166972121863
sofa_0,270,200,Beacon 2,-59,571166975606171
sofa_0,270,200,Beacon 6,-66,571167020233248
sofa_0,270,200,Beacon 7,-46,571167064758248
sofa_0,270,200,Beacon 8,-42,571167079050556
sofa_0,270,200,Beacon 2,-61,571167086428632
sofa_0,270,200,Beacon 6,-53,571167120803479
sofa_0,270,200,Beacon 1,-59,571167127013863
sofa_0,270,200,Beacon 7,-48,571167172629940
sofa_0,270,200,Beacon 8,-44,571167179844709
sofa_0,270,200,Beacon 2,-59,571167194680094
sofa_0,270,200,Beacon 1,-63,571167230916709
sofa_0,270,200,Beacon 6,-80,571167234679479
sofa_0,270,200,Beacon 7,-52,571167278496940
sofa_0,270,200,Beacon 8,-41,571167283224709
sofa_0,270,200,Beacon 2,-65,571167294317248
sofa_0,270,200,Beacon 6,-52,571167333274863
sofa_0,270,200,Beacon 1,-58,571167336964017
sofa_0,270,200,Beacon 7,-48,571167380132709
sofa_0,270,200,Beacon 8,-44,571167384013017
sofa_0,270,200,Beacon 2,-59,571167399905017
sofa_0,270,200,Beacon 6,-73,571167434541325
sofa_0,270,200,Beacon 1,-62,571167438680402
sofa_0,270,200,Beacon 7,-52,571167480633017
sofa_0,270,200,Beacon 8,-41,571167489214786
sofa_0,270,200,Beacon 2,-65,571167507244940
sofa_0,270,200,Beacon 6,-58,571167535136325
sofa_0,270,200,Beacon 1,-66,571167547077017
sofa_0,270,200,Beacon 7,-48,571167584550556
sofa_0,270,200,Beacon 8,-43,571167594495709
sofa_0,270,200,Beacon 2,-60,571167607977632
sofa_0,270,200,Beacon 7,-48,571167694716632
sofa_0,270,200,Beacon 8,-40,571167703014248
sofa_0,270,200,Beacon 2,-62,571167720113632
sofa_0,270,200,Beacon 6,-58,571167750253556
sofa_0,270,200,Beacon 1,-65,571167763517248
sofa_0,270,200,Beacon 7,-48,571167792239402
sofa_0,270,200,Beacon 8,-44,571167805447402
sofa_0,270,200,Beacon 2,-60,571167822338556
sofa_0,270,200,Beacon 6,-67,571167857332940
sofa_0,270,200,Beacon 1,-62,571167870168017
sofa_0,270,200,Beacon 7,-47,571167900829325
sofa_0,270,200,Beacon 8,-41,571167908646479
sofa_0,270,200,Beacon 2,-61,571167925245017
sofa_0,270,200,Beacon 6,-58,571167965566171
sofa_0,270,200,Beacon 1,-65,571167972527171
sofa_0,270,200,Beacon 7,-48,571168005798479
sofa_0,270,200,Beacon 8,-45,571168012703786
sofa_0,270,200,Beacon 2,-61,571168029733863
sofa_0,270,200,Beacon 6,-53,571168068669633
sofa_0,270,200,Beacon 1,-59,571168075968633
sofa_0,270,200,Beacon 8,-40,571168116843094
sofa_0,270,200,Beacon 2,-62,571168142596402
sofa_0,270,200,Beacon 6,-59,571168175668017
sofa_0,270,200,Beacon 1,-64,571168179380940
sofa_0,270,200,Beacon 7,-48,571168213161633
sofa_0,270,200,Beacon 8,-44,571168219575171
sofa_0,270,200,Beacon 2,-61,571168241856402
sofa_0,270,200,Beacon 6,-52,571168283260017
sofa_0,270,200,Beacon 7,-50,571168319245556
sofa_0,270,200,Beacon 8,-41,571168328412017
sofa_0,270,200,Beacon 2,-63,571168348535479
sofa_0,270,200,Beacon 6,-60,571168385821863
sofa_0,270,200,Beacon 1,-64,571168395120633
sofa_0,270,200,Beacon 7,-48,571168421559479
sofa_0,270,200,Beacon 8,-44,571168436900709
sofa_0,270,200,Beacon 2,-61,571168447168709
sofa_1,270,330,Beacon 8,-44,571184108119095
sofa_1,270,330,Beacon 2,-65,571184142450787
sofa_1,270,330,Beacon 8,-45,571184212295172
sofa_1,270,330,Beacon 6,-36,571184218835787
sofa_1,270,330,Beacon 1,-72,571184238233941
sofa_1,270,330,Beacon 7,-49,571184241996633
sofa_1,270,330,Beacon 2,-69,571184249777864
sofa_1,270,330,Beacon 2,-66,571184349184095
sofa_1,270,330,Beacon 8,-43,571184422412633
sofa_1,270,330,Beacon 6,-36,571184425817249
sofa_1,270,330,Beacon 7,-50,571184441470480
sofa_1,270,330,Beacon 1,-69,571184448816403
sofa_1,270,330,Beacon 2,-69,571184454992633
sofa_1,270,330,Beacon 8,-39,571184523185633
sofa_1,270,330,Beacon 1,-54,571184558081557
sofa_1,270,330,Beacon 2,-68,571184565928018
sofa_1,270,330,Beacon 8,-42,571184623092633
sofa_1,270,330,Beacon 6,-36,571184636026480
sofa_1,270,330,Beacon 7,-50,571184651521633
sofa_1,270,330,Beacon 1,-54,571184661589018
sofa_1,270,330,Beacon 2,-61,571184674850172
sofa_1,270,330,Beacon 8,-39,571184727646864
sofa_1,270,330,Beacon 7,-56,571184750795480
sofa_1,270,330,Beacon 1,-54,571184768529941
sofa_1,270,330,Beacon 2,-68,571184779013557
sofa_1,270,330,Beacon 8,-45,571184828912941
sofa_1,270,330,Beacon 6,-39,571184843213864
sofa_1,270,330,Beacon 7,-52,571184855932710
sofa_1,270,330,Beacon 1,-54,571184880706557
sofa_1,270,330,Beacon 2,-61,571184884067403
sofa_1,270,330,Beacon 8,-39,571184932302787
sofa_1,270,330,Beacon 6,-36,571184952260710
sofa_1,270,330,Beacon 1,-54,571184979987710
sofa_1,270,330,Beacon 2,-69,571184985133326
sofa_1,270,330,Beacon 8,-45,571185034380095
sofa_1,270,330,Beacon 6,-39,571185055127710
sofa_1,270,330,Beacon 7,-58,571185061550787
sofa_1,270,330,Beacon 1,-69,571185083648095
sofa_1,270,330,Beacon 2,-71,571185094854864
sofa_1,270,330,Beacon 7,-49,571185170033864
sofa_1,270,330,Beacon 2,-71,571185197266249
sofa_1,270,330,Beacon 8,-45,571185241513249
sofa_1,270,330,Beacon 6,-40,571185266944941
sofa_1,270,330,Beacon 7,-58,571185274369864
sofa_1,270,330,Beacon 1,-73,571185291901326
sofa_1,270,330,Beacon 2,-72,571185298466480
sofa_1,270,330,Beacon 8,-41,571185346393326
sofa_1,270,330,Beacon 6,-36,571185374385864
sofa_1,270,330,Beacon 7,-56,571185385555095
sofa_1,270,330,Beacon 1,-68,571185393297941
sofa_1,270,330,Beacon 2,-61,571185404002172
sofa_1,270,330,Beacon 8,-45,571185453103172
sofa_1,270,330,Beacon 6,-39,571185477782249
sofa_1,270,330,Beacon 7,-56,571185484291095
sofa_1,270,330,Beacon 1,-54,571185494178787
sofa_1,270,330,Beacon 8,-41,571185560531787
sofa_1,270,330,Beacon 6,-36,571185586228941
sofa_1,270,330,Beacon 7,-54,571185590463480
sofa_1,270,330,Beacon 1,-65,571185598382480
sofa_1,270,330,Beacon 2,-61,571185619114787
sofa_1,270,330,Beacon 8,-39,571185669269634
sofa_1,270,330,Beacon 6,-39,571185689760018
sofa_1,270,330,Beacon 7,-56,571185700634480
sofa_1,270,330,Beacon 1,-54,571185704389634
sofa_1,270,330,Beacon 8,-42,571185771900403
sofa_1,270,330,Beacon 2,-61,571185830693018
sofa_1,270,330,Beacon 8,-46,571185873864403
sofa_1,270,330,Beacon 6,-39,571185901268710
sofa_1,270,330,Beacon 7,-57,571185906688634
sofa_1,270,330,Beacon 1,-54,571185911976710
sofa_1,270,330,Beacon 2,-67,571185933460018
sofa_1,270,330,Beacon 8,-40,571185975898480
sofa_1,270,330,Beacon 7,-50,571186016389864
sofa_1,270,330,Beacon 1,-54,571186019940941
sofa_1,270,330,Beacon 2,-61,571186046266557
sofa_1,270,330,Beacon 8,-46,571186082396018
sofa_1,270,330,Beacon 6,-39,571186112427095
sofa_1,270,330,Beacon 7,-58,571186121311095
sofa_1,270,330,Beacon 1,-54,571186124709018
sofa_1,270,330,Beacon 2,-66,571186144819480
sofa_1,270,330,Beacon 8,-43,571186191220326
sofa_1,270,330,Beacon 6,-36,571186214980326
sofa_1,270,330,Beacon 7,-50,571186229706787
sofa_1,270,330,Beacon 2,-61,571186250455711
sofa_1,270,330,Beacon 8,-47,571186297360095
sofa_1,270,330,Beacon 6,-39,571186319520018
sofa_1,270,330,Beacon 2,-64,571186350252941
sofa_1,270,330,Beacon 8,-43,571186404857326
sofa_1,270,330,Beacon 6,-36,571186425691172
sofa_1,270,330,Beacon 7,-61,571186432298787
sofa_1,270,330,Beacon 1,-63,571186436157326
sofa_1,270,330,Beacon 2,-71,571186451492095
sofa_1,270,330,Beacon 6,-39,571186528820018
sofa_1,270,330,Beacon 7,-59,571186533865249
sofa_1,270,330,Beacon 1,-54,571186543149941
sofa_1,270,330,Beacon 2,-64,571186549736095
sofa_1,270,330,Beacon 6,-35,571186630461864
sofa_1,270,330,Beacon 7,-70,571186642831711
sofa_1,270,330,Beacon 1,-62,571186648721941
sofa_1,270,330,Beacon 2,-71,571186654832095
sofa_1,270,330,Beacon 6,-36,571186736104018
sofa_1,270,330,Beacon 7,-49,571186754108326
sofa_1,270,330,Beacon 1,-54,571186759283403
sofa_1,270,330,Beacon 8,-44,571186837270787
sofa_1,270,330,Beacon 6,-35,571186845122787
sofa_1,270,330,Beacon 1,-62,571186860481941
sofa_1,270,330,Beacon 7,-66,571186864432018
sofa_1,270,330,Beacon 2,-70,571186870610787
sofa_1,270,330,Beacon 6,-36,571186946749864
sofa_1,270,330,Beacon 1,-54,571186966468326
sofa_1,270,330,Beacon 2,-62,571186970920018
sofa_1,270,330,Beacon 1,-54,571187067617249
sofa_1,270,330,Beacon 7,-61,571187072814480
sofa_1,270,330,Beacon 8,-44,571187150983787
sofa_1,270,330,Beacon 6,-35,571187159299787
sofa_1,270,330,Beacon 1,-63,571187173557864
sofa_1,270,330,Beacon 8,-41,571187256796711
sofa_1,270,330,Beacon 6,-36,571187263671787
sofa_1,270,330,Beacon 1,-54,571187282238249
sofa_1,270,330,Beacon 7,-49,571187285864018
sofa_1,270,330,Beacon 8,-44,571187362319711
sofa_1,270,330,Beacon 6,-35,571187366381018
sofa_1,270,330,Beacon 1,-63,571187389514249
sofa_1,270,330,Beacon 7,-67,571187392487095
sofa_1,270,330,Beacon 2,-70,571187397429634
sofa_1,270,330,Beacon 8,-41,571187467287480
sofa_1,270,330,Beacon 6,-36,571187471035788
sofa_1,270,330,Beacon 7,-49,571187495199403
sofa_1,270,330,Beacon 1,-54,571187499147095
sofa_1,270,330,Beacon 8,-48,571187566774172
sofa_1,270,330,Beacon 6,-35,571187580260403
sofa_1,270,330,Beacon 1,-62,571187596497249
sofa_1,270,330,Beacon 7,-76,571187599782172
sofa_1,270,330,Beacon 2,-69,571187612657634
sofa_1,270,330,Beacon 8,-41,571187669611403
sofa_1,270,330,Beacon 6,-36,571187685359788
sofa_1,270,330,Beacon 1,-54,571187703348711
sofa_1,270,330,Beacon 7,-49,571187707452326
sofa_1,270,330,Beacon 8,-48,571187769288018
sofa_1,270,330,Beacon 6,-39,571187784823403
sofa_1,270,330,Beacon 1,-54,571187805105557
sofa_1,270,330,Beacon 7,-61,571187809237326
sofa_1,270,330,Beacon 2,-65,571187818120634
sofa_1,270,330,Beacon 8,-41,571187870224634
sofa_1,270,330,Beacon 6,-37,571187889762172
sofa_1,270,330,Beacon 1,-54,571187908061941
sofa_1,270,330,Beacon 7,-49,571187913432018
sofa_1,270,330,Beacon 2,-62,571187927436941
sofa_1,270,330,Beacon 8,-48,571187971432941
sofa_1,270,330,Beacon 1,-55,571188010486480
sofa_1,270,330,Beacon 7,-60,571188015847711
sofa_1,270,330,Beacon 2,-66,571188027129326
sofa_1,270,330,Beacon 8,-42,571188075890480
sofa_1,270,330,Beacon 6,-36,571188095935480
sofa_1,270,330,Beacon 1,-60,571188110815403
sofa_1,270,330,Beacon 7,-49,571188123467480
sofa_1,270,330,Beacon 2,-62,571188134861557
sofa_1,270,330,Beacon 8,-48,571188184565249
sofa_1,270,330,Beacon 6,-39,571188198473249
sofa_1,270,330,Beacon 1,-54,571188214336634
sofa_1,270,330,Beacon 7,-59,571188224579788
sofa_1,270,330,Beacon 2,-65,571188237053249
sofa_1,270,330,Beacon 8,-43,571188288856634
sofa_1,270,330,Beacon 6,-36,571188299476018
sofa_1,270,330,Beacon 1,-60,571188322869249
sofa_1,270,330,Beacon 6,-36,571188409470864
sofa_1,270,330,Beacon 1,-60,571188428619403
sofa_1,270,330,Beacon 7,-76,571188435328326
sofa_1,270,330,Beacon 2,-72,571188454101557
sofa_1,270,330,Beacon 8,-43,571188495511095
sofa_1,270,330,Beacon 6,-37,571188516784326
sofa_1,270,330,Beacon 1,-54,571188538035711
sofa_1,270,330,Beacon 7,-49,571188539318864
sofa_1,270,330,Beacon 2,-62,571188558636018
sofa_1,270,330,Beacon 8,-41,571188598254172
sofa_1,270,330,Beacon 6,-39,571188621688018
sofa_1,270,330,Beacon 1,-54,571188640528326
sofa_1,270,330,Beacon 7,-62,571188641763403
sofa_1,270,330,Beacon 2,-64,571188657991711
sofa_1,270,330,Beacon 8,-43,571188698328941
sofa_1,270,330,Beacon 6,-37,571188726625249
sofa_1,270,330,Beacon 7,-49,571188741784095
sofa_1,270,330,Beacon 1,-54,571188744388326
sofa_1,270,330,Beacon 2,-62,571188767695711
sofa_1,270,330,Beacon 8,-41,571188806721865
sofa_1,270,330,Beacon 6,-39,571188828402865
sofa_1,270,330,Beacon 1,-54,571188848449249
sofa_1,270,330,Beacon 7,-62,571188849678788
sofa_1,270,330,Beacon 2,-63,571188864920326
sofa_1,270,330,Beacon 8,-49,571188908250480
sofa_1,270,330,Beacon 6,-36,571188936347480
sofa_1,270,330,Beacon 1,-54,571188952137249
sofa_1,270,330,Beacon 7,-49,571188953360326
sofa_1,270,330,Beacon 2,-62,571188969025557
sofa_1,270,330,Beacon 6,-39,571189043533634
sofa_1,270,330,Beacon 1,-54,571189055800941
sofa_1,270,330,Beacon 7,-63,571189060840403
sofa_1,270,330,Beacon 2,-63,571189075022865
sofa_1,270,330,Beacon 8,-51,571189118626249
sofa_1,270,330,Beacon 6,-36,571189144914865
sofa_1,270,330,Beacon 1,-62,571189162342480
sofa_1,270,330,Beacon 7,-71,571189166182480
sofa_1,270,330,Beacon 2,-71,571189178166865
sofa_1,270,330,Beacon 8,-42,571189220748403
sofa_1,270,330,Beacon 1,-54,571189262396941
sofa_1,270,330,Beacon 7,-68,571189271184711
sofa_1,270,330,Beacon 2,-63,571189279271711
sofa_1,270,330,Beacon 8,-51,571189325998249
sofa_1,270,330,Beacon 6,-40,571189352641326
sofa_1,270,330,Beacon 7,-62,571189379159480
sofa_1,270,330,Beacon 2,-68,571189382034557
sofa_1,270,330,Beacon 8,-44,571189431007788
sofa_1,270,330,Beacon 1,-54,571189472277634
sofa_1,270,330,Beacon 7,-69,571189480812711
sofa_1,270,330,Beacon 2,-62,571189489581865
sofa_1,270,330,Beacon 8,-51,571189534047095
sofa_1,270,330,Beacon 6,-40,571189552523403
sofa_1,270,330,Beacon 1,-54,571189572224711
sofa_1,270,330,Beacon 7,-63,571189584777249
sofa_1,270,330,Beacon 2,-69,571189593597941
sofa_1,270,330,Beacon 8,-42,571189644898249
sofa_1,270,330,Beacon 1,-54,571189680145249
sofa_1,270,330,Beacon 7,-49,571189685075788
sofa_1,270,330,Beacon 8,-44,571189752902557
sofa_1,270,330,Beacon 6,-35,571189770229326
sofa_1,270,330,Beacon 1,-59,571189788668941
sofa_1,270,330,Beacon 7,-66,571189791375711
sofa_1,270,330,Beacon 2,-70,571189806432326
sofa_1,270,330,Beacon 8,-42,571189858428095
sofa_1,270,330,Beacon 6,-36,571189870532941
sofa_1,270,330,Beacon 1,-54,571189890734172
sofa_1,270,330,Beacon 7,-49,571189893072711
sofa_1,270,330,Beacon 2,-63,571189914083788
stand_0,270,550,Beacon 2,-58,571239926428944
stand_0,270,550,Beacon 7,-48,571239929292021
stand_0,270,550,Beacon 1,-67,571239973971483
stand_0,270,550,Beacon 6,-36,571240008537252
stand_0,270,550,Beacon 2,-58,571240027195406
stand_0,270,550,Beacon 7,-47,571240031266868
stand_0,270,550,Beacon 8,-50,571240057208021
stand_0,270,550,Beacon 1,-58,571240081091483
stand_0,270,550,Beacon 2,-63,571240137425252
stand_0,270,550,Beacon 7,-48,571240140330868
stand_0,270,550,Beacon 1,-68,571240183107175
stand_0,270,550,Beacon 6,-42,571240216278175
stand_0,270,550,Beacon 2,-55,571240234908637
stand_0,270,550,Beacon 7,-45,571240239463098
stand_0,270,550,Beacon 8,-50,571240266319791
stand_0,270,550,Beacon 1,-58,571240287562868
stand_0,270,550,Beacon 2,-62,571240344542868
stand_0,270,550,Beacon 7,-48,571240347379175
stand_0,270,550,Beacon 1,-68,571240390609637
stand_0,270,550,Beacon 6,-42,571240433704714
stand_0,270,550,Beacon 2,-55,571240444593945
stand_0,270,550,Beacon 7,-45,571240451370175
stand_0,270,550,Beacon 8,-47,571240469510791
stand_0,270,550,Beacon 1,-64,571240496042868
stand_0,270,550,Beacon 7,-48,571240561816406
stand_0,270,550,Beacon 8,-50,571240572635175
stand_0,270,550,Beacon 1,-58,571240604853252
stand_0,270,550,Beacon 6,-43,571240644607175
stand_0,270,550,Beacon 2,-55,571240655520329
stand_0,270,550,Beacon 7,-44,571240664028329
stand_0,270,550,Beacon 8,-47,571240672193637
stand_0,270,550,Beacon 1,-68,571240710203098
stand_0,270,550,Beacon 6,-37,571240745414175
stand_0,270,550,Beacon 7,-47,571240769587098
stand_0,270,550,Beacon 8,-43,571240772815175
stand_0,270,550,Beacon 1,-57,571240819289329
stand_0,270,550,Beacon 6,-43,571240851150483
stand_0,270,550,Beacon 7,-45,571240873602252
stand_0,270,550,Beacon 1,-68,571240919206791
stand_0,270,550,Beacon 6,-38,571240950790175
stand_0,270,550,Beacon 7,-47,571240976982791
stand_0,270,550,Beacon 2,-57,571240980734175
stand_0,270,550,Beacon 8,-42,571240982521868
stand_0,270,550,Beacon 1,-66,571241026286791
stand_0,270,550,Beacon 6,-35,571241054098252
stand_0,270,550,Beacon 7,-45,571241082832714
stand_0,270,550,Beacon 8,-46,571241086676714
stand_0,270,550,Beacon 1,-68,571241134791098
stand_0,270,550,Beacon 6,-37,571241156412021
stand_0,270,550,Beacon 7,-47,571241186818252
stand_0,270,550,Beacon 2,-57,571241192712637
stand_0,270,550,Beacon 8,-42,571241195259098
stand_0,270,550,Beacon 1,-65,571241243769329
stand_0,270,550,Beacon 7,-49,571241289380945
stand_0,270,550,Beacon 2,-62,571241298204098
stand_0,270,550,Beacon 8,-49,571241304910483
stand_0,270,550,Beacon 1,-68,571241345534252
stand_0,270,550,Beacon 6,-43,571241359978252
stand_0,270,550,Beacon 7,-47,571241391078560
stand_0,270,550,Beacon 8,-42,571241405214560
stand_0,270,550,Beacon 1,-65,571241448773021
stand_0,270,550,Beacon 6,-37,571241462857560
